friday,net_traders,net_trader_oi,price
2011-07-08,66.0,0.1274131274131274,1144.2999999999997
2011-07-15,49.0,0.0890909090909091,1117.5499999999997
2011-07-22,50.0,0.0992063492063492,1143.5499999999997
2011-07-29,49.0,0.09533073929961089,1091.0499999999997
2011-08-05,48.0,0.0898876404494382,1000.2999999999997
2011-08-12,37.0,0.06281833616298811,979.2999999999997
2011-08-19,38.0,0.06440677966101695,926.5499999999997
2011-08-26,45.0,0.07653061224489796,978.5499999999997
2011-09-02,42.0,0.07142857142857142,971.7999999999997
2011-09-09,37.0,0.06239460370994941,960.5499999999997
2011-09-16,34.0,0.056572379367720464,1020.5499999999997
2011-09-23,34.0,0.05985915492957746,938.5499999999997
2011-09-30,33.0,0.0586145648312611,934.7999999999997
2011-10-07,17.0,0.029565217391304348,963.7999999999997
2011-10-14,29.0,0.05272727272727273,1028.0499999999997
