Unnamed: 0,EXT,APF,EVT,HEDGE,Intraday
2020-08-18,0.0,-239.6318838693089,0.0,0.0,-239.6318838693089
2020-08-19,0.0,-301.2060203286381,0.0,0.0,-301.2060203286381
2020-08-20,1071.718500000027,0.0,0.0,0.0,1071.718500000027
2020-08-21,0.0,0.0,0.0,0.0,0.0
2020-08-24,4902.744500000033,0.0,0.0,0.0,4902.744500000033
2020-08-25,3042.408625000005,-262.6901297214613,0.0,0.0,2779.7184952785437
2020-08-26,2317.421062500009,-207.5006043655448,0.0,0.0,2109.9204581344643
2020-08-27,1428.273812499991,0.0,0.0,0.0,1428.273812499991
2020-08-28,-45.2120625000251,0.0,0.0,0.0,-45.2120625000251
2020-08-31,3106.723187500003,0.0,0.0,0.0,3106.723187500003
2020-09-01,-790.5456249999977,191.1961446664635,0.0,0.0,-599.3494803335342
2020-09-02,1411.865312499984,226.7808574639712,0.0,0.0,1638.6461699639551
2020-09-03,1783.459062499968,0.0,0.0,0.0,1783.459062499968
2020-09-04,3449.460562499979,0.0,0.0,0.0,3449.460562499979
2020-09-07,0.0,0.0,0.0,0.0,0.0
2020-09-08,5557.854749999997,674.8011436258487,0.0,0.0,6232.655893625845
2020-09-09,1234.660062499982,-694.954393115673,0.0,0.0,539.7056693843089
2020-09-10,0.0,0.0,54.41550188435767,0.0,54.41550188435767
2020-09-11,0.0,0.0,0.0,0.0,0.0
2020-09-14,0.0,0.0,0.0,0.0,0.0
2020-09-15,0.0,19.05123623144881,0.0,0.0,19.05123623144881
2020-09-16,354.8090625000069,112.4149423762296,-477.4364080415298,0.0,-10.212403165293267
2020-09-17,0.0,0.0,269.6921153546242,0.0,269.6921153546242
2020-09-18,430.6736250000022,0.0,0.0,0.0,430.6736250000022
2020-09-21,0.0,0.0,0.0,0.0,0.0
2020-09-22,0.0,-212.1702665442308,0.0,0.0,-212.1702665442308
2020-09-23,-3847.269562499969,-314.3531940511755,-157.7003331460802,0.0,-4319.3230896972245
2020-09-24,-195.8148750000022,0.0,134.2774818363899,0.0,-61.53739316361228
2020-09-25,-204.7160000000091,0.0,0.0,0.0,-204.7160000000091
2020-09-28,0.0,0.0,0.0,0.0,0.0
2020-09-29,0.0,88.53946308895303,0.0,0.0,88.53946308895303
2020-09-30,832.409374999982,-561.3592540755133,0.0,0.0,271.05012092446873
2020-10-01,-27.5529999999932,0.0,0.0,0.0,-27.5529999999932
2020-10-02,0.0,0.0,0.0,0.0,0.0
2020-10-05,0.0,0.0,0.0,0.0,0.0
2020-10-06,-2173.000562500004,66.70724621499004,-296.6592674805797,0.0,-2402.9525837655938
2020-10-07,0.0,-262.0306080737554,0.0,0.0,-262.0306080737554
2020-10-08,0.0,0.0,0.0,0.0,0.0
2020-10-09,-88.17900000000684,0.0,0.0,0.0,-88.17900000000684
2020-10-12,0.0,0.0,0.0,0.0,0.0
2020-10-13,0.0,316.221476689087,0.0,0.0,316.221476689087
2020-10-14,-48.14899999999773,54.34259645584559,0.0,0.0,6.19359645584786
2020-10-15,0.0,0.0,0.0,0.0,0.0
2020-10-16,0.0,0.0,0.0,0.0,0.0
2020-10-19,-21.15350000000684,0.0,0.0,0.0,-21.15350000000684
2020-10-20,-111.3083124999977,-191.104095079948,0.0,0.0,-302.4124075799457
2020-10-21,0.0,-180.0518881135975,0.0,0.0,-180.0518881135975
2020-10-22,0.0,0.0,0.0,0.0,0.0
2020-10-23,0.0,0.0,0.0,0.0,0.0
2020-10-26,128.9949999999932,0.0,0.0,0.0,128.9949999999932
2020-10-27,0.0,469.4973713390082,0.0,0.0,469.4973713390082
2020-10-28,197.2824999999955,-27.86066772613815,27.64882742032561,578.6465240897024,775.7171837838854
2020-10-29,0.0,0.0,0.0,0.0,0.0
2020-10-30,-327.6690000000045,0.0,0.0,0.0,-327.6690000000045
2020-11-02,0.0,0.0,0.0,0.0,0.0
2020-11-03,0.0,-62.79142164890057,0.0,0.0,-62.79142164890057
2020-11-04,0.0,220.4385779832346,0.0,0.0,220.4385779832346
2020-11-05,0.0,0.0,114.5860657675461,0.0,114.5860657675461
2020-11-06,0.0,0.0,0.0,0.0,0.0
2020-11-09,0.0,0.0,0.0,0.0,0.0
2020-11-10,0.0,-257.9330408835991,0.0,0.0,-257.9330408835991
2020-11-11,0.0,301.4294283904542,-925.4870395882236,0.0,-624.0576111977695
2020-11-12,624.2669999999841,0.0,0.0,0.0,624.2669999999841
2020-11-13,0.0,0.0,0.0,0.0,0.0
2020-11-16,0.0,0.0,0.0,0.0,0.0
2020-11-17,0.0,333.8025882897075,0.0,0.0,333.8025882897075
2020-11-18,-352.7700000000023,-64.69888267535914,0.0,0.0,-417.46888267536144
2020-11-19,0.0,0.0,0.0,0.0,0.0
2020-11-20,0.0,0.0,0.0,0.0,0.0
2020-11-23,0.0,0.0,0.0,0.0,0.0
2020-11-24,0.0,166.0057358377663,0.0,0.0,166.0057358377663
2020-11-25,0.0,81.02470779006259,0.0,0.0,81.02470779006259
2020-11-26,0.0,0.0,-41.64541323918653,0.0,-41.64541323918653
2020-11-27,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0
2020-12-01,0.0,-236.6366909195075,0.0,0.0,-236.6366909195075
2020-12-02,0.0,-239.0811173157628,0.0,0.0,-239.0811173157628
2020-12-03,829.2423124999978,0.0,0.0,0.0,829.2423124999978
2020-12-04,0.0,0.0,0.0,0.0,0.0
2020-12-07,0.0,0.0,0.0,0.0,0.0
2020-12-08,0.0,425.0607838218965,0.0,0.0,425.0607838218965
2020-12-09,0.0,8.00065600265275,0.0,0.0,8.00065600265275
2020-12-10,0.0,0.0,0.0,0.0,0.0
2020-12-11,0.0,0.0,0.0,0.0,0.0
2020-12-14,-69.60250000000227,0.0,0.0,0.0,-69.60250000000227
2020-12-15,0.0,-441.0587934857749,0.0,0.0,-441.0587934857749
2020-12-16,0.0,-164.5507009081234,0.0,0.0,-164.5507009081234
2020-12-17,0.0,0.0,0.0,0.0,0.0
2020-12-18,0.0,0.0,0.0,0.0,0.0
2020-12-21,0.0,0.0,0.0,-413.9496132562224,-413.9496132562224
2020-12-22,0.0,0.0,0.0,0.0,0.0
2020-12-23,0.0,0.0,0.0,0.0,0.0
2020-12-24,0.0,0.0,0.0,0.0,0.0
2020-12-25,0.0,0.0,0.0,0.0,0.0
2020-12-28,0.0,0.0,0.0,0.0,0.0
2020-12-29,0.0,0.0,0.0,0.0,0.0
2020-12-30,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0
2021-01-04,740.1808749999959,0.0,0.0,0.0,740.1808749999959
2021-01-05,0.0,-115.3875155713668,0.0,0.0,-115.3875155713668
2021-01-06,1294.653000000009,45.47495728010319,0.0,0.0,1340.127957280112
2021-01-07,0.0,0.0,0.0,0.0,0.0
2021-01-08,399.6809999999909,0.0,0.0,0.0,399.6809999999909
2021-01-11,0.0,0.0,0.0,0.0,0.0
2021-01-12,0.0,-128.6588907455892,0.0,0.0,-128.6588907455892
2021-01-13,0.0,284.942710760842,0.0,0.0,284.942710760842
2021-01-14,0.0,0.0,0.0,0.0,0.0
2021-01-15,0.0,0.0,0.0,0.0,0.0
2021-01-18,0.0,0.0,0.0,0.0,0.0
2021-01-19,0.0,-141.3303580983557,0.0,0.0,-141.3303580983557
2021-01-20,0.0,-16.79761200000004,-11.98719161209773,0.0,-28.784803612097768
2021-01-21,0.0,0.0,0.0,0.0,0.0
2021-01-22,0.0,0.0,0.0,0.0,0.0
2021-01-25,353.8060000000361,0.0,0.0,0.0,353.8060000000361
2021-01-26,0.0,283.804474347789,0.0,0.0,283.804474347789
2021-01-27,795.7615000000181,398.5423781284523,0.0,230.2257062184423,1424.5295843469128
2021-01-28,0.0,0.0,0.0,0.0,0.0
2021-01-29,3576.660375000091,0.0,0.0,0.0,3576.660375000091
2021-02-01,0.0,0.0,0.0,0.0,0.0
2021-02-02,0.0,20.95527483833641,-7.268918565065725,0.0,13.686356273270686
2021-02-03,0.0,8.379642270376799,0.0,0.0,8.379642270376799
2021-02-04,0.0,0.0,382.5550660792956,0.0,382.5550660792956
2021-02-05,0.0,0.0,0.0,0.0,0.0
2021-02-08,0.0,0.0,0.0,0.0,0.0
2021-02-09,0.0,72.62893214366687,0.0,0.0,72.62893214366687
2021-02-10,612.2910000000137,150.4129164689958,0.0,0.0,762.7039164690095
2021-02-11,0.0,0.0,0.0,0.0,0.0
2021-02-12,0.0,0.0,0.0,0.0,0.0
2021-02-15,0.0,0.0,0.0,0.0,0.0
2021-02-16,0.0,-408.9222393866722,0.0,0.0,-408.9222393866722
2021-02-17,0.0,323.401203564156,0.0,0.0,323.401203564156
2021-02-18,0.0,0.0,0.0,0.0,0.0
2021-02-19,0.0,0.0,0.0,0.0,0.0
2021-02-22,0.0,0.0,0.0,0.0,0.0
2021-02-23,0.0,-110.9266153744298,0.0,0.0,-110.9266153744298
2021-02-24,0.0,-559.8586915488553,-625.7373220558482,0.0,-1185.5960136047033
2021-02-25,3793.843000000018,0.0,0.0,0.0,3793.843000000018
2021-02-26,2389.072562500009,0.0,0.0,0.0,2389.072562500009
2021-03-01,-96.23600000001358,0.0,0.0,0.0,-96.23600000001358
2021-03-02,0.0,451.6875860304701,0.0,0.0,451.6875860304701
2021-03-03,0.0,0.0,0.0,0.0,0.0
2021-03-04,5082.568375000054,492.7815184816774,0.0,0.0,5575.349893481732
2021-03-05,446.6192499999999,0.0,0.0,0.0,446.6192499999999
2021-03-08,0.0,0.0,0.0,0.0,0.0
2021-03-09,0.0,194.8875108658023,0.0,0.0,194.8875108658023
2021-03-10,0.0,195.9447921526414,-24.17721518987516,0.0,171.76757696276624
2021-03-11,0.0,0.0,0.0,0.0,0.0
2021-03-12,0.0,0.0,0.0,0.0,0.0
2021-03-15,0.0,0.0,0.0,0.0,0.0
2021-03-16,0.0,76.56504338796903,0.0,0.0,76.56504338796903
2021-03-17,0.0,-124.4451358778841,332.4955408846272,0.0,208.0504050067431
2021-03-18,-926.9887500000455,0.0,77.83748751774588,0.0,-849.1512624822996
2021-03-19,0.0,0.0,0.0,0.0,0.0
2021-03-22,0.0,0.0,0.0,0.0,0.0
2021-03-23,0.0,102.989719508321,0.0,0.0,102.989719508321
2021-03-24,-250.8334999999863,-241.4600098666876,0.0,0.0,-492.2935098666739
2021-03-25,0.0,0.0,0.0,0.0,0.0
2021-03-26,0.0,0.0,0.0,0.0,0.0
2021-03-29,0.0,0.0,0.0,0.0,0.0
2021-03-30,0.0,236.0668175252165,0.0,0.0,236.0668175252165
2021-03-31,0.0,222.2602299310435,0.0,0.0,222.2602299310435
2021-04-01,0.0,0.0,0.0,0.0,0.0
2021-04-02,0.0,0.0,0.0,0.0,0.0
2021-04-05,0.0,0.0,0.0,0.0,0.0
2021-04-06,0.0,466.5866594847077,0.0,0.0,466.5866594847077
2021-04-07,0.0,-30.36741793683004,0.0,0.0,-30.36741793683004
2021-04-08,0.0,0.0,0.0,0.0,0.0
2021-04-09,0.0,0.0,0.0,0.0,0.0
2021-04-12,0.0,0.0,0.0,0.0,0.0
2021-04-13,0.0,221.4509039992049,0.0,0.0,221.4509039992049
2021-04-14,0.0,-83.18023293949413,0.0,0.0,-83.18023293949413
2021-04-15,0.0,0.0,0.0,0.0,0.0
2021-04-16,0.0,0.0,0.0,0.0,0.0
2021-04-19,0.0,0.0,0.0,0.0,0.0
2021-04-20,0.0,292.0597629273992,0.0,0.0,292.0597629273992
2021-04-21,0.0,451.0912609161094,581.2479358234133,0.0,1032.3391967395228
2021-04-22,-77.33499999999543,0.0,0.0,0.0,-77.33499999999543
2021-04-23,0.0,0.0,0.0,0.0,0.0
2021-04-26,0.0,0.0,0.0,0.0,0.0
2021-04-27,0.0,9.555837363451827,0.0,0.0,9.555837363451827
2021-04-28,0.0,426.2914025051938,0.0,0.0,426.2914025051938
2021-04-29,0.0,0.0,0.0,0.0,0.0
2021-04-30,0.0,0.0,0.0,0.0,0.0
2021-05-03,0.0,0.0,0.0,0.0,0.0
2021-05-04,0.0,628.2299768409447,0.0,0.0,628.2299768409447
2021-05-05,0.0,23.04167200897324,0.0,0.0,23.04167200897324
2021-05-06,0.0,0.0,-371.7800288586325,0.0,-371.7800288586325
2021-05-07,0.0,0.0,0.0,0.0,0.0
2021-05-10,-289.2588125000365,0.0,0.0,0.0,-289.2588125000365
2021-05-11,874.203499999991,-17.42161200000004,0.0,0.0,856.7818879999909
2021-05-12,-230.2038749999319,-685.8126744592796,0.0,113.101063725189,-802.9154857340226
2021-05-13,0.0,0.0,0.0,0.0,0.0
2021-05-14,0.0,0.0,0.0,0.0,0.0
2021-05-17,0.0,0.0,0.0,0.0,0.0
2021-05-18,0.0,174.2753994837215,0.0,0.0,174.2753994837215
2021-05-19,152.1549999999908,477.6467674377236,0.0,-460.7544707612903,169.04729667642408
2021-05-20,0.0,0.0,0.0,0.0,0.0
2021-05-21,0.0,0.0,0.0,0.0,0.0
2021-05-24,-281.1120000000045,0.0,0.0,0.0,-281.1120000000045
2021-05-25,0.0,214.1563783910329,0.0,0.0,214.1563783910329
2021-05-26,0.0,215.2786331427385,383.0301449885282,0.0,598.3087781312668
2021-05-27,0.0,0.0,0.0,0.0,0.0
2021-05-28,0.0,0.0,0.0,0.0,0.0
2021-05-31,0.0,0.0,0.0,0.0,0.0
2021-06-01,0.0,-251.9797573117322,-98.0285465258522,0.0,-350.0083038375844
2021-06-02,0.0,202.490252234993,0.0,0.0,202.490252234993
2021-06-03,0.0,0.0,0.0,0.0,0.0
2021-06-04,0.0,0.0,0.0,0.0,0.0
2021-06-07,0.0,0.0,0.0,0.0,0.0
2021-06-08,0.0,422.5903490436376,0.0,0.0,422.5903490436376
2021-06-09,0.0,639.130003489706,0.0,0.0,639.130003489706
2021-06-10,0.0,0.0,0.0,0.0,0.0
2021-06-11,0.0,0.0,0.0,0.0,0.0
2021-06-14,0.0,0.0,0.0,0.0,0.0
2021-06-15,0.0,-180.6445511679262,0.0,0.0,-180.6445511679262
2021-06-16,0.0,213.959057045932,400.3124699836392,0.0,614.2715270295712
2021-06-17,0.0,0.0,-484.4630317416064,0.0,-484.4630317416064
2021-06-18,0.0,0.0,0.0,0.0,0.0
2021-06-21,0.0,0.0,0.0,0.0,0.0
2021-06-22,0.0,-57.63399448738384,0.0,0.0,-57.63399448738384
2021-06-23,0.0,171.9042535455052,0.0,0.0,171.9042535455052
2021-06-24,0.0,0.0,-7.193298245647775,0.0,-7.193298245647775
2021-06-25,0.0,0.0,0.0,0.0,0.0
2021-06-28,0.0,0.0,0.0,0.0,0.0
2021-06-29,0.0,-30.50951661666438,0.0,0.0,-30.50951661666438
2021-06-30,0.0,-3.740760071967134,0.0,0.0,-3.740760071967134
2021-07-01,0.0,0.0,-156.3926554536047,0.0,-156.3926554536047
2021-07-02,0.0,0.0,0.0,0.0,0.0
2021-07-05,0.0,0.0,0.0,0.0,0.0
2021-07-06,0.0,648.5709354071114,0.0,0.0,648.5709354071114
2021-07-07,0.0,470.6459663940581,0.0,0.0,470.6459663940581
2021-07-08,-156.0084999999818,0.0,0.0,-297.0532518406857,-453.0617518406675
2021-07-09,0.0,0.0,0.0,0.0,0.0
2021-07-12,0.0,0.0,0.0,0.0,0.0
2021-07-13,0.0,301.6725439081198,0.0,0.0,301.6725439081198
2021-07-14,0.0,420.1439969279515,411.9450462356909,0.0,832.0890431636424
2021-07-15,0.0,0.0,0.0,0.0,0.0
2021-07-16,0.0,0.0,0.0,0.0,0.0
2021-07-19,1107.357437499968,0.0,0.0,-968.3242465160528,139.03319098391523
2021-07-20,0.0,242.7220748148853,0.0,0.0,242.7220748148853
2021-07-21,0.0,-302.1379613147692,0.0,0.0,-302.1379613147692
2021-07-22,0.0,0.0,0.0,0.0,0.0
2021-07-23,0.0,0.0,0.0,0.0,0.0
2021-07-26,0.0,0.0,0.0,0.0,0.0
2021-07-27,0.0,-95.72447765541308,0.0,0.0,-95.72447765541308
2021-07-28,0.0,-109.4468710244052,-624.551027510286,0.0,-733.9978985346911
2021-07-29,0.0,0.0,0.0,0.0,0.0
2021-07-30,0.0,0.0,0.0,0.0,0.0
2021-08-02,0.0,0.0,0.0,0.0,0.0
2021-08-03,0.0,390.7300827247552,29.1954095714496,0.0,419.9254922962048
2021-08-04,0.0,404.3930671449667,0.0,0.0,404.3930671449667
2021-08-05,0.0,0.0,0.0,0.0,0.0
2021-08-06,0.0,0.0,0.0,0.0,0.0
2021-08-09,0.0,0.0,0.0,0.0,0.0
2021-08-10,0.0,114.6535748865774,0.0,0.0,114.6535748865774
2021-08-11,0.0,220.4685285409733,0.0,0.0,220.4685285409733
2021-08-12,0.0,0.0,0.0,0.0,0.0
2021-08-13,0.0,0.0,0.0,0.0,0.0
2021-08-16,0.0,0.0,0.0,0.0,0.0
2021-08-17,0.0,-17.0785868,0.0,0.0,-17.0785868
2021-08-18,-11.0955,-16.9454012,0.0,0.0,-28.0409012
2021-08-19,-29.1256875,0.0,0.0,0.0,-29.1256875
2021-08-20,0.0,0.0,-52.23615117319944,-52.88935494268131,-105.12550611588074
2021-08-23,0.0,0.0,0.0,0.0,0.0
2021-08-24,0.0,-159.8310175362733,0.0,0.0,-159.8310175362733
2021-08-25,0.0,-342.4940748406121,0.0,0.0,-342.4940748406121
2021-08-26,238.8525,0.0,0.0,0.0,238.8525
2021-08-27,0.0,0.0,0.0,0.0,0.0
2021-08-30,0.0,0.0,0.0,0.0,0.0
2021-08-31,0.0,-411.7152339851261,0.0,0.0,-411.7152339851261
2021-09-01,0.0,406.6076125797802,0.0,0.0,406.6076125797802
2021-09-02,0.0,0.0,0.0,0.0,0.0
2021-09-03,0.0,0.0,0.0,0.0,0.0
2021-09-06,0.0,0.0,0.0,0.0,0.0
2021-09-07,0.0,-216.7492510306832,-634.9698324359908,0.0,-851.7190834666741
2021-09-08,0.0,-30.26212390513615,-266.1043038251653,0.0,-296.36642773030144
2021-09-09,8.699500000004548,0.0,0.0,0.0,8.699500000004548
2021-09-10,0.0,0.0,0.0,0.0,0.0
